"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KG000038353","BISHKEK, KG","2013-02-28","36","42","29"
"KG000038353","BISHKEK, KG","2013-03-01","47","58","31"
"KG000038353","BISHKEK, KG","2013-03-02","56","64","40"
"KG000038353","BISHKEK, KG","2013-03-03","50","65",
"KG000038353","BISHKEK, KG","2013-03-04","47","55","39"
"KG000038353","BISHKEK, KG","2013-03-05","56","71","36"
"KG000038353","BISHKEK, KG","2013-03-06","64","80","49"
"KG000038353","BISHKEK, KG","2013-03-07","37","50",
"KG000038353","BISHKEK, KG","2013-03-08","26","28","20"
"KG000038353","BISHKEK, KG","2013-03-09","29","33","23"
"KG000038353","BISHKEK, KG","2013-03-10","37","49","24"
"KG000038353","BISHKEK, KG","2013-03-11","49","62","32"
"KG000038353","BISHKEK, KG","2013-03-12","49","56",
"KG000038353","BISHKEK, KG","2013-03-13","49","57","41"
"KG000038353","BISHKEK, KG","2013-03-14","55","67","40"
"KG000038353","BISHKEK, KG","2013-03-15","57","70","40"
"KG000038353","BISHKEK, KG","2013-03-16","45","47","44"
"KG000038353","BISHKEK, KG","2013-03-17","44","48",
"KG000038353","BISHKEK, KG","2013-03-18","45","53","34"
"KG000038353","BISHKEK, KG","2013-03-19","52","62","39"
"KG000038353","BISHKEK, KG","2013-03-20","56","70","38"
"KG000038353","BISHKEK, KG","2013-03-21","50","56","40"
"KG000038353","BISHKEK, KG","2013-03-22","49","58","42"
"KG000038353","BISHKEK, KG","2013-03-23","49","56","43"
"KG000038353","BISHKEK, KG","2013-03-24","53","63","39"
"KG000038353","BISHKEK, KG","2013-03-25","59","71","45"
"KG000038353","BISHKEK, KG","2013-03-26","56","69",
"KG000038353","BISHKEK, KG","2013-03-27","52","61","44"
"KG000038353","BISHKEK, KG","2013-03-28","54","64","43"
"KG000038353","BISHKEK, KG","2013-03-29","61","74","43"
"KG000038353","BISHKEK, KG","2013-03-30","63","74","48"
"KG000038353","BISHKEK, KG","2013-03-31","54","74",
"KG000038353","BISHKEK, KG","2013-04-01","38",,
"KG000038353","BISHKEK, KG","2013-04-02","40","45","35"
"KG000038353","BISHKEK, KG","2013-04-03","46","53","40"
"KG000038353","BISHKEK, KG","2013-04-04","50","62","36"
"KG000038353","BISHKEK, KG","2013-04-05","53","63","39"
"KG000038353","BISHKEK, KG","2013-04-06","55","67","42"
"KG000038353","BISHKEK, KG","2013-04-07","56","65","43"
"KG000038353","BISHKEK, KG","2013-04-08","58","73","47"
"KG000038353","BISHKEK, KG","2013-04-09","62","73","45"
"KG000038353","BISHKEK, KG","2013-04-10","65","79","47"
"KG000038353","BISHKEK, KG","2013-04-11","69","83","54"
"KG000038353","BISHKEK, KG","2013-04-12","71","85","57"
"KG000038353","BISHKEK, KG","2013-04-13","71","81","58"
"KG000038353","BISHKEK, KG","2013-04-14","66","76","58"
"KG000038353","BISHKEK, KG","2013-04-15","56","62",
"KG000038353","BISHKEK, KG","2013-04-16","47","62",
"KG000038353","BISHKEK, KG","2013-04-17","42","47",
"KG000038353","BISHKEK, KG","2013-04-18","44","51","36"
"KG000038353","BISHKEK, KG","2013-04-19","47","56","37"
"KG000038353","BISHKEK, KG","2013-04-20","52","62","37"
"KG000038353","BISHKEK, KG","2013-04-21","58","72","40"
"KG000038353","BISHKEK, KG","2013-04-22","70","86","45"
"KG000038353","BISHKEK, KG","2013-04-23","67","73",
"KG000038353","BISHKEK, KG","2013-04-24","55","61",
"KG000038353","BISHKEK, KG","2013-04-25","53","60",
"KG000038353","BISHKEK, KG","2013-04-26","58","68","44"
"KG000038353","BISHKEK, KG","2013-04-27","57","65","48"
"KG000038353","BISHKEK, KG","2013-04-28","47","51","45"
"KG000038353","BISHKEK, KG","2013-04-29","54","63","44"
"KG000038353","BISHKEK, KG","2013-04-30","57","67","45"
"KG000038353","BISHKEK, KG","2013-05-01","59","69",
"KG000038353","BISHKEK, KG","2013-05-02","62","73","46"
"KG000038353","BISHKEK, KG","2013-05-03","63","72","54"
"KG000038353","BISHKEK, KG","2013-05-04","54","62","45"
"KG000038353","BISHKEK, KG","2013-05-05","58","69","43"
"KG000038353","BISHKEK, KG","2013-05-06","61","72","47"
"KG000038353","BISHKEK, KG","2013-05-07","63","76","45"
"KG000038353","BISHKEK, KG","2013-05-08","69","81","57"
"KG000038353","BISHKEK, KG","2013-05-09","66","81","55"
"KG000038353","BISHKEK, KG","2013-05-10","60","69","49"
"KG000038353","BISHKEK, KG","2013-05-11","60","68",
"KG000038353","BISHKEK, KG","2013-05-12","65","75","49"
"KG000038353","BISHKEK, KG","2013-05-13","64","74",
"KG000038353","BISHKEK, KG","2013-05-14","65","76",
"KG000038353","BISHKEK, KG","2013-05-15","66","78","49"
"KG000038353","BISHKEK, KG","2013-05-16","69","82","55"
"KG000038353","BISHKEK, KG","2013-05-17","72","83","57"
"KG000038353","BISHKEK, KG","2013-05-18","75","86","57"
"KG000038353","BISHKEK, KG","2013-05-19","68","78",
"KG000038353","BISHKEK, KG","2013-05-20","65","77","57"
"KG000038353","BISHKEK, KG","2013-05-21","51","58",
"KG000038353","BISHKEK, KG","2013-05-22","59","71","44"
"KG000038353","BISHKEK, KG","2013-05-23","65","76","49"
"KG000038353","BISHKEK, KG","2013-05-24","62","70","56"
"KG000038353","BISHKEK, KG","2013-05-25","62","70","54"
"KG000038353","BISHKEK, KG","2013-05-26","60","67",
"KG000038353","BISHKEK, KG","2013-05-27","62","74","50"
"KG000038353","BISHKEK, KG","2013-05-28","68","79","53"
"KG000038353","BISHKEK, KG","2013-05-29","71","83","55"
"KG000038353","BISHKEK, KG","2013-05-30","73","87","57"
"KG000038353","BISHKEK, KG","2013-05-31","74","87","58"
"KG000038353","BISHKEK, KG","2013-06-01","78","91","63"
"KG000038353","BISHKEK, KG","2013-06-02","71","85",
"KG000038353","BISHKEK, KG","2013-06-03","68","78",
"KG000038353","BISHKEK, KG","2013-06-04","73","88","62"
"KG000038353","BISHKEK, KG","2013-06-05","70","83","56"
"KG000038353","BISHKEK, KG","2013-06-06","65","75",
"KG000038353","BISHKEK, KG","2013-06-07","68","81",
"KG000038353","BISHKEK, KG","2013-06-08","76","90","56"
"KG000038353","BISHKEK, KG","2013-06-09","85","102","59"
"KG000038353","BISHKEK, KG","2013-06-10","80","90",
"KG000038353","BISHKEK, KG","2013-06-11","75","85","65"
"KG000038353","BISHKEK, KG","2013-06-12","73","83","62"
"KG000038353","BISHKEK, KG","2013-06-13","70","80","60"
"KG000038353","BISHKEK, KG","2013-06-14","68","81","58"
"KG000038353","BISHKEK, KG","2013-06-15","74","84","58"
"KG000038353","BISHKEK, KG","2013-06-16","71","84",
"KG000038353","BISHKEK, KG","2013-06-17","55","62",
"KG000038353","BISHKEK, KG","2013-06-18","60","70","45"
"KG000038353","BISHKEK, KG","2013-06-19","67","79","48"
"KG000038353","BISHKEK, KG","2013-06-20","73","88","55"
"KG000038353","BISHKEK, KG","2013-06-21","74","92","55"
"KG000038353","BISHKEK, KG","2013-06-22","77","92","59"
"KG000038353","BISHKEK, KG","2013-06-23","80","95","61"
"KG000038353","BISHKEK, KG","2013-06-24","84","98","66"
"KG000038353","BISHKEK, KG","2013-06-25","83","95","72"
"KG000038353","BISHKEK, KG","2013-06-26","75","88",
"KG000038353","BISHKEK, KG","2013-06-27","72","83",
"KG000038353","BISHKEK, KG","2013-06-28","69","80","61"
"KG000038353","BISHKEK, KG","2013-06-29","72","85","59"
"KG000038353","BISHKEK, KG","2013-06-30","72","85","61"
"KG000038353","BISHKEK, KG","2013-07-01","76","88","59"
"KG000038353","BISHKEK, KG","2013-07-02","81","93","67"
"KG000038353","BISHKEK, KG","2013-07-03","77","97",
"KG000038353","BISHKEK, KG","2013-07-04","70","80","62"
"KG000038353","BISHKEK, KG","2013-07-05","72","83","62"
"KG000038353","BISHKEK, KG","2013-07-06","73","84","63"
"KG000038353","BISHKEK, KG","2013-07-07","71","82","61"
"KG000038353","BISHKEK, KG","2013-07-08","76","89","60"
"KG000038353","BISHKEK, KG","2013-07-09","78","90","62"
"KG000038353","BISHKEK, KG","2013-07-10","74","88","65"
"KG000038353","BISHKEK, KG","2013-07-11","80","89",
"KG000038353","BISHKEK, KG","2013-07-12","83","94","63"
"KG000038353","BISHKEK, KG","2013-07-13","84","98","71"
"KG000038353","BISHKEK, KG","2013-07-14","77","89","66"
"KG000038353","BISHKEK, KG","2013-07-15","78","89","63"
"KG000038353","BISHKEK, KG","2013-07-16","77","89","62"
"KG000038353","BISHKEK, KG","2013-07-17","79","90","65"
"KG000038353","BISHKEK, KG","2013-07-18","75","89","65"
"KG000038353","BISHKEK, KG","2013-07-19","80","93","67"
"KG000038353","BISHKEK, KG","2013-07-20","82","96","69"
"KG000038353","BISHKEK, KG","2013-07-21","71","81",
"KG000038353","BISHKEK, KG","2013-07-22","78","88","65"
"KG000038353","BISHKEK, KG","2013-07-23","78","91","65"
"KG000038353","BISHKEK, KG","2013-07-24","79","92","64"
"KG000038353","BISHKEK, KG","2013-07-25","79","92","64"
"KG000038353","BISHKEK, KG","2013-07-26","83","95","66"
"KG000038353","BISHKEK, KG","2013-07-27","89","101","68"
"KG000038353","BISHKEK, KG","2013-07-28","85","96",
"KG000038353","BISHKEK, KG","2013-07-29","83","97","70"
"KG000038353","BISHKEK, KG","2013-07-30","84","99","69"
"KG000038353","BISHKEK, KG","2013-07-31","85","103","68"
"KG000038353","BISHKEK, KG","2013-08-01","88","102","72"
"KG000038353","BISHKEK, KG","2013-08-02","84","97","72"
"KG000038353","BISHKEK, KG","2013-08-03","80","92","69"
"KG000038353","BISHKEK, KG","2013-08-04","80","93","67"
"KG000038353","BISHKEK, KG","2013-08-05","83","95","68"
"KG000038353","BISHKEK, KG","2013-08-06","88",,"69"
"KG000038353","BISHKEK, KG","2013-08-07","76","85",
"KG000038353","BISHKEK, KG","2013-08-08","77","87","69"
"KG000038353","BISHKEK, KG","2013-08-09","77","90","65"
"KG000038353","BISHKEK, KG","2013-08-10","74","88",
"KG000038353","BISHKEK, KG","2013-08-11","72","81","62"
"KG000038353","BISHKEK, KG","2013-08-12","73","80","66"
"KG000038353","BISHKEK, KG","2013-08-13","74","84","62"
"KG000038353","BISHKEK, KG","2013-08-14","72","84","61"
"KG000038353","BISHKEK, KG","2013-08-15","74","85","61"
"KG000038353","BISHKEK, KG","2013-08-16","71","85","57"
"KG000038353","BISHKEK, KG","2013-08-17","70","84","58"
"KG000038353","BISHKEK, KG","2013-08-18","70","87","52"
"KG000038353","BISHKEK, KG","2013-08-19","71","86","54"
"KG000038353","BISHKEK, KG","2013-08-20","76","90","61"
"KG000038353","BISHKEK, KG","2013-08-21","80","93","61"
"KG000038353","BISHKEK, KG","2013-08-22","82","97","64"
"KG000038353","BISHKEK, KG","2013-08-23","83","96","69"
"KG000038353","BISHKEK, KG","2013-08-24","75","86","66"
"KG000038353","BISHKEK, KG","2013-08-25","74","86","62"
"KG000038353","BISHKEK, KG","2013-08-26","74","89","58"
"KG000038353","BISHKEK, KG","2013-08-27","78","89","62"
"KG000038353","BISHKEK, KG","2013-08-28","79","91","67"
"KG000038353","BISHKEK, KG","2013-08-29","73","92",
"KG000038353","BISHKEK, KG","2013-08-30","58","69",
"KG000038353","BISHKEK, KG","2013-08-31","62","76","45"
"KG000038353","BISHKEK, KG","2013-09-01","66","81","48"
"KG000038353","BISHKEK, KG","2013-09-02","71","87","51"
"KG000038353","BISHKEK, KG","2013-09-03","76","91","55"
"KG000038353","BISHKEK, KG","2013-09-04","74","88","59"
"KG000038353","BISHKEK, KG","2013-09-05","76","88","60"
"KG000038353","BISHKEK, KG","2013-09-06","78","90","61"
"KG000038353","BISHKEK, KG","2013-09-07","78","93","62"
"KG000038353","BISHKEK, KG","2013-09-08","77","92","61"
"KG000038353","BISHKEK, KG","2013-09-09","78","93","59"
"KG000038353","BISHKEK, KG","2013-09-10","78","93","61"
"KG000038353","BISHKEK, KG","2013-09-11","81","98","65"
"KG000038353","BISHKEK, KG","2013-09-12","69","80",
"KG000038353","BISHKEK, KG","2013-09-13","66","74","57"
"KG000038353","BISHKEK, KG","2013-09-14","62","76","54"
"KG000038353","BISHKEK, KG","2013-09-15","55",,"51"
"KG000038353","BISHKEK, KG","2013-09-16","59","70","48"
"KG000038353","BISHKEK, KG","2013-09-17","59","73",
"KG000038353","BISHKEK, KG","2013-09-18","62","74","46"
"KG000038353","BISHKEK, KG","2013-09-19","65","80","48"
"KG000038353","BISHKEK, KG","2013-09-20","63","77","49"
"KG000038353","BISHKEK, KG","2013-09-21","56","69",
"KG000038353","BISHKEK, KG","2013-09-22","61","78","44"
"KG000038353","BISHKEK, KG","2013-09-23","68","86","47"
"KG000038353","BISHKEK, KG","2013-09-24","74","88","56"
"KG000038353","BISHKEK, KG","2013-09-25","82","97","60"
"KG000038353","BISHKEK, KG","2013-09-26","77","88","63"
"KG000038353","BISHKEK, KG","2013-09-27","68","79",
"KG000038353","BISHKEK, KG","2013-09-28","60","71","50"
"KG000038353","BISHKEK, KG","2013-09-29","64","80","48"
"KG000038353","BISHKEK, KG","2013-09-30","68","81","58"
"KG000038353","BISHKEK, KG","2013-10-01","70","85","54"
"KG000038353","BISHKEK, KG","2013-10-02","61","73",
"KG000038353","BISHKEK, KG","2013-10-03","66","79","46"
"KG000038353","BISHKEK, KG","2013-10-04","73","87","55"
"KG000038353","BISHKEK, KG","2013-10-05","76","88","64"
"KG000038353","BISHKEK, KG","2013-10-06","76","92","62"
"KG000038353","BISHKEK, KG","2013-10-07","67","78","54"
"KG000038353","BISHKEK, KG","2013-10-08","61","73",
"KG000038353","BISHKEK, KG","2013-10-09","59","71","47"
"KG000038353","BISHKEK, KG","2013-10-10","49","59","42"
"KG000038353","BISHKEK, KG","2013-10-11","48","59","38"
"KG000038353","BISHKEK, KG","2013-10-12","49","61","36"
"KG000038353","BISHKEK, KG","2013-10-13","52","65","35"
"KG000038353","BISHKEK, KG","2013-10-14","57","71","44"
"KG000038353","BISHKEK, KG","2013-10-15","56","66","46"
"KG000038353","BISHKEK, KG","2013-10-16","52","66",
"KG000038353","BISHKEK, KG","2013-10-17","53","68","39"
"KG000038353","BISHKEK, KG","2013-10-18","59","75","42"
"KG000038353","BISHKEK, KG","2013-10-19","59","73","44"
"KG000038353","BISHKEK, KG","2013-10-20","60","76","45"
"KG000038353","BISHKEK, KG","2013-10-21","64","80","49"
"KG000038353","BISHKEK, KG","2013-10-22","57","69","47"
"KG000038353","BISHKEK, KG","2013-10-23","52","58","45"
"KG000038353","BISHKEK, KG","2013-10-24","55","65","44"
"KG000038353","BISHKEK, KG","2013-10-25","54","67","43"
"KG000038353","BISHKEK, KG","2013-10-26","48","56",
"KG000038353","BISHKEK, KG","2013-10-27","37","40",
"KG000038353","BISHKEK, KG","2013-10-28","41","51",
"KG000038353","BISHKEK, KG","2013-10-29","43","58","29"
"KG000038353","BISHKEK, KG","2013-10-30","48","64","32"
"KG000038353","BISHKEK, KG","2013-10-31","45","51","38"
"KG000038353","BISHKEK, KG","2013-11-01","45","55","32"
"KG000038353","BISHKEK, KG","2013-11-02","48","56","38"
"KG000038353","BISHKEK, KG","2013-11-03","47","56",
"KG000038353","BISHKEK, KG","2013-11-04","45","58","35"
"KG000038353","BISHKEK, KG","2013-11-05","44","59","33"
"KG000038353","BISHKEK, KG","2013-11-06","44","57",
"KG000038353","BISHKEK, KG","2013-11-07","42","54","33"
"KG000038353","BISHKEK, KG","2013-11-08","41","55",
"KG000038353","BISHKEK, KG","2013-11-09","32","45","24"
"KG000038353","BISHKEK, KG","2013-11-10","41","58","22"
"KG000038353","BISHKEK, KG","2013-11-11","40","48",
"KG000038353","BISHKEK, KG","2013-11-12","37","44",
"KG000038353","BISHKEK, KG","2013-11-13","36","51","25"
"KG000038353","BISHKEK, KG","2013-11-14","39","55","26"
"KG000038353","BISHKEK, KG","2013-11-15","41","58","27"
"KG000038353","BISHKEK, KG","2013-11-16","52","73","32"
"KG000038353","BISHKEK, KG","2013-11-17","47","58","38"
"KG000038353","BISHKEK, KG","2013-11-18","50","64","38"
"KG000038353","BISHKEK, KG","2013-11-19","47","57","37"
"KG000038353","BISHKEK, KG","2013-11-20","29",,
"KG000038353","BISHKEK, KG","2013-11-21","25","33",
"KG000038353","BISHKEK, KG","2013-11-22","28","45","17"
"KG000038353","BISHKEK, KG","2013-11-23","27","36","20"
"KG000038353","BISHKEK, KG","2013-11-24","29","35","19"
"KG000038353","BISHKEK, KG","2013-11-25","38","53","30"
"KG000038353","BISHKEK, KG","2013-11-26","41","55","31"
"KG000038353","BISHKEK, KG","2013-11-27","43","56","32"
"KG000038353","BISHKEK, KG","2013-11-28","48","58","37"
"KG000038353","BISHKEK, KG","2013-11-29","50","64","37"
"KG000038353","BISHKEK, KG","2013-11-30","51","60",
"KG000038353","BISHKEK, KG","2013-12-01","48","64",
"KG000038353","BISHKEK, KG","2013-12-02","35","37","32"
"KG000038353","BISHKEK, KG","2013-12-03","39","53",
"KG000038353","BISHKEK, KG","2013-12-04","46","60","29"
"KG000038353","BISHKEK, KG","2013-12-05","29",,
"KG000038353","BISHKEK, KG","2013-12-06","23","33","14"
"KG000038353","BISHKEK, KG","2013-12-07","35","44","20"
"KG000038353","BISHKEK, KG","2013-12-08","35","43",
"KG000038353","BISHKEK, KG","2013-12-09","41","56",
"KG000038353","BISHKEK, KG","2013-12-10","45","58",
"KG000038353","BISHKEK, KG","2013-12-11","40","49","31"
"KG000038353","BISHKEK, KG","2013-12-12","33",,
"KG000038353","BISHKEK, KG","2013-12-13","33","43","24"
"KG000038353","BISHKEK, KG","2013-12-14","47","60","27"
"KG000038353","BISHKEK, KG","2013-12-15","47","60",
"KG000038353","BISHKEK, KG","2013-12-16","31","35",
"KG000038353","BISHKEK, KG","2013-12-17","22","28",
"KG000038353","BISHKEK, KG","2013-12-18","22","26",
"KG000038353","BISHKEK, KG","2013-12-19","25","41","13"
"KG000038353","BISHKEK, KG","2013-12-20","27","39","18"
"KG000038353","BISHKEK, KG","2013-12-21","26","31",
"KG000038353","BISHKEK, KG","2013-12-22","18","26",
"KG000038353","BISHKEK, KG","2013-12-23","24","35","11"
"KG000038353","BISHKEK, KG","2013-12-24","26","35",
"KG000038353","BISHKEK, KG","2013-12-25","27","36",
"KG000038353","BISHKEK, KG","2013-12-26","27","36","17"
"KG000038353","BISHKEK, KG","2013-12-27","26","33","21"
"KG000038353","BISHKEK, KG","2013-12-28","23","30","19"
"KG000038353","BISHKEK, KG","2013-12-29","23","26","21"
"KG000038353","BISHKEK, KG","2013-12-30","19","22","16"
"KG000038353","BISHKEK, KG","2013-12-31","17","19",
"KG000038353","BISHKEK, KG","2014-01-01","19","28","12"
"KG000038353","BISHKEK, KG","2014-01-02","31","48","14"
"KG000038353","BISHKEK, KG","2014-01-03","32","43","19"
"KG000038353","BISHKEK, KG","2014-01-04","29","34",
"KG000038353","BISHKEK, KG","2014-01-05","19",,
"KG000038353","BISHKEK, KG","2014-01-06","13","20","7"
"KG000038353","BISHKEK, KG","2014-01-07","15","26","6"
"KG000038353","BISHKEK, KG","2014-01-08","20","34","7"
"KG000038353","BISHKEK, KG","2014-01-09","22","38","15"
"KG000038353","BISHKEK, KG","2014-01-10","21","35","11"
"KG000038353","BISHKEK, KG","2014-01-11","28","39","13"
"KG000038353","BISHKEK, KG","2014-01-12","33","47","23"
"KG000038353","BISHKEK, KG","2014-01-13","35","49","23"
"KG000038353","BISHKEK, KG","2014-01-14","34","46","24"
"KG000038353","BISHKEK, KG","2014-01-15","37","53","29"
"KG000038353","BISHKEK, KG","2014-01-16","29","37",
"KG000038353","BISHKEK, KG","2014-01-17","25","36",
"KG000038353","BISHKEK, KG","2014-01-18","30","45","16"
"KG000038353","BISHKEK, KG","2014-01-19","38","53","26"
"KG000038353","BISHKEK, KG","2014-01-20","39","55",
"KG000038353","BISHKEK, KG","2014-01-21","30","38",
"KG000038353","BISHKEK, KG","2014-01-22","22","26","20"
"KG000038353","BISHKEK, KG","2014-01-23","27","32","20"
"KG000038353","BISHKEK, KG","2014-01-24","40","51","24"
"KG000038353","BISHKEK, KG","2014-01-25","35",,
"KG000038353","BISHKEK, KG","2014-01-26","36","47","24"
"KG000038353","BISHKEK, KG","2014-01-27","31","36",
"KG000038353","BISHKEK, KG","2014-01-28","35",,"24"
"KG000038353","BISHKEK, KG","2014-01-29","46","60","32"
"KG000038353","BISHKEK, KG","2014-01-30","33","40",
"KG000038353","BISHKEK, KG","2014-01-31","10",,
"KG000038353","BISHKEK, KG","2014-02-01","5","8","2"
"KG000038353","BISHKEK, KG","2014-02-02","5","6","3"
"KG000038353","BISHKEK, KG","2014-02-03","9","14","4"
"KG000038353","BISHKEK, KG","2014-02-04","6",,"1"
"KG000038353","BISHKEK, KG","2014-02-05","5","15","-5"
"KG000038353","BISHKEK, KG","2014-02-06","13","23","-3"
"KG000038353","BISHKEK, KG","2014-02-07","22","30","13"
"KG000038353","BISHKEK, KG","2014-02-08","18","23","9"
"KG000038353","BISHKEK, KG","2014-02-09","10","17",
"KG000038353","BISHKEK, KG","2014-02-10","9","18",
"KG000038353","BISHKEK, KG","2014-02-11","10","22","0"
"KG000038353","BISHKEK, KG","2014-02-12","13","26","2"
"KG000038353","BISHKEK, KG","2014-02-13","17","30","4"
"KG000038353","BISHKEK, KG","2014-02-14","22","35","9"
"KG000038353","BISHKEK, KG","2014-02-15","24","32","16"
"KG000038353","BISHKEK, KG","2014-02-16","21","29",
"KG000038353","BISHKEK, KG","2014-02-17","34","47","15"
"KG000038353","BISHKEK, KG","2014-02-18","41","53",
"KG000038353","BISHKEK, KG","2014-02-19","36","42","31"
"KG000038353","BISHKEK, KG","2014-02-20","35","44",
"KG000038353","BISHKEK, KG","2014-02-21","35","42","27"
"KG000038353","BISHKEK, KG","2014-02-22","39","50","31"
"KG000038353","BISHKEK, KG","2014-02-23","25",,
"KG000038353","BISHKEK, KG","2014-02-24","9","23",
"KG000038353","BISHKEK, KG","2014-02-25","12","25","0"
"KG000038353","BISHKEK, KG","2014-02-26","13","20","6"
